motor_id,rated_voltage_v,rated_power_w,frequency_hz,poles,rated_current_a,rated_torque_nm,efficiency,power_factor,efficiency_class,starting_torque_category,manufacturer,group_id,ist_in,mst_mn,mk_mn,eff_50,pf_50,eff_75,pf_75,rated_power_kw,rated_power_hp,output_frame,inertia_j_kgm2,max_locked_rotor_time_hot_s,max_locked_rotor_time_cold_s,weight_kg,noise_dba,rated_speed_rpm,eff_100,pf_100,source_file,source_page,missing_fields,parse_warnings
WEG_IE1_1p5kW_2P_380V_001,380,1500.000,50,2,3.52000,5.04062,0.78000,0.83000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,6.30000,2.70000,2.60000,0.75000,0.63000,0.78000,0.76000,1.500,2.000,90S/L,0.00170,7.000,15.000,13.500,64.000,2840.000,0.78000,0.83000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_2p2kW_2P_380V_002,380,2200.000,50,2,4.83000,7.48247,0.80000,0.85000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,6.80000,2.80000,2.90000,0.77000,0.63000,0.78000,0.77000,2.200,3.000,90S/L,0.00220,9.000,20.000,23.000,64.000,2810.000,0.80000,0.85000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_11p0kW_2P_380V_003,380,11000.000,50,2,22.40000,35.69621,0.87600,0.85000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,7.70000,2.60000,3.10000,0.85500,0.68000,0.87500,0.79000,11.000,15.000,160M/L,0.03350,7.000,15.000,85.600,70.000,2940.000,0.87600,0.85000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_15p0kW_2P_380V_004,380,15000.000,50,2,30.60000,48.64098,0.88700,0.84000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,8.70000,3.00000,3.50000,0.86600,0.67000,0.88500,0.78000,15.000,20.000,160M/L,0.04520,7.000,15.000,100.000,70.000,2945.000,0.88700,0.84000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_18p5kW_2P_380V_005,380,18500.000,50,2,36.90000,60.01670,0.89500,0.85000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,8.60000,3.00000,3.50000,0.88000,0.69000,0.89500,0.80000,18.500,25.000,160M/L*,0.05590,6.000,13.000,120.000,70.000,2945.000,0.89500,0.85000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_22p0kW_2P_380V_006,380,22000.000,50,2,43.50000,71.00015,0.90500,0.85000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,8.50000,2.60000,3.20000,0.89500,0.71000,0.90500,0.81000,22.000,30.000,180M/L,0.09210,7.000,15.000,141.000,70.000,2960.000,0.90500,0.85000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_30p0kW_2P_380V_007,380,30000.000,50,2,58.40000,96.79164,0.90700,0.86000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,7.20000,2.40000,2.80000,0.89500,0.73000,0.90700,0.82000,30.000,40.000,200M/L,0.19580,8.000,18.000,185.000,74.000,2960.000,0.90700,0.86000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_37p0kW_2P_380V_008,380,37000.000,50,2,71.50000,119.64113,0.91500,0.86000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,7.70000,2.60000,2.80000,0.90000,0.71000,0.91000,0.80000,37.000,50.000,200M/L,0.21280,8.000,18.000,211.000,74.000,2965.000,0.91500,0.86000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_3p0kW_2P_380V_009,380,3000.000,50,2,7.13000,10.10085,0.81500,0.78000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,6.20000,3.20000,3.10000,0.80000,0.55000,0.81000,0.68000,3.000,4.000,90S/L*,0.00250,6.000,13.000,24.000,64.000,2830.000,0.81500,0.78000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_9p2kW_2P_380V_010,380,9200.000,50,2,18.90000,29.91028,0.86900,0.85000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,7.60000,2.50000,3.00000,0.83600,0.69000,0.86500,0.80000,9.200,12.500,160M/L,0.03390,7.000,15.000,85.000,70.000,2940.000,0.86900,0.85000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_22p0kW_2P_380V_011,380,22000.000,50,2,43.70000,71.68661,0.90000,0.85000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,8.30000,3.00000,3.30000,0.89000,0.70000,0.89500,0.80000,22.000,30.000,160M/L*,0.06390,6.000,13.000,125.000,70.000,2930.000,0.90000,0.85000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_30p0kW_2P_380V_012,380,30000.000,50,2,59.10000,96.79164,0.91900,0.84000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,9.30000,3.00000,3.50000,0.91000,0.68000,0.91900,0.79000,30.000,40.000,180M/L,0.13010,9.000,20.000,181.000,70.000,2960.000,0.91900,0.84000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_1p1kW_4P_380V_013,380,1100.000,50,4,2.80000,7.29615,0.75500,0.79000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,5.60000,2.30000,2.40000,0.70000,0.55000,0.75000,0.69000,1.100,1.500,90S/L,0.00390,8.000,18.000,13.400,49.000,1440.000,0.75500,0.79000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_1p5kW_4P_380V_014,380,1500.000,50,4,3.60000,9.90472,0.77200,0.82000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,5.50000,2.00000,2.40000,0.74000,0.58000,0.77000,0.73000,1.500,2.000,90S/L,0.00480,8.000,18.000,22.000,49.000,1440.000,0.77200,0.82000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_9p2kW_4P_380V_015,380,9200.000,50,4,19.20000,59.82056,0.87000,0.84000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,6.80000,2.30000,2.60000,0.86000,0.65000,0.87000,0.77000,9.200,12.500,160M/L,0.06330,6.000,13.000,83.000,67.000,1470.000,0.87000,0.84000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_11p0kW_4P_380V_016,380,11000.000,50,4,23.50000,71.49048,0.88000,0.81000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,7.00000,2.60000,2.80000,0.86000,0.62000,0.87500,0.74000,11.000,15.000,160M/L,0.07300,6.000,13.000,95.500,67.000,1470.000,0.88000,0.81000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_15p0kW_4P_380V_017,380,15000.000,50,4,31.30000,97.47810,0.89000,0.82000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,7.40000,2.70000,3.00000,0.88000,0.64000,0.88500,0.76000,15.000,20.000,160M/L,0.10250,8.000,18.000,109.000,67.000,1470.000,0.89000,0.82000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_18p5kW_4P_380V_018,380,18500.000,50,4,38.80000,119.64113,0.89300,0.81000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,8.00000,2.80000,3.20000,0.88000,0.62000,0.89300,0.74000,18.500,25.000,180M/L*,0.15660,6.000,13.000,156.000,64.000,1480.000,0.89300,0.81000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_22p0kW_4P_380V_019,380,22000.000,50,4,44.80000,142.19643,0.89900,0.83000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,8.00000,2.80000,3.20000,0.89000,0.65000,0.89900,0.77000,22.000,30.000,180M/L*,0.18270,7.000,15.000,153.000,64.000,1480.000,0.89900,0.83000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_30p0kW_4P_380V_020,380,30000.000,50,4,60.50000,193.19100,0.90700,0.83000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,7.00000,2.50000,2.70000,0.90000,0.66000,0.90700,0.78000,30.000,40.000,200M/L,0.29350,6.000,13.000,199.000,69.000,1480.000,0.90700,0.83000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_37p0kW_4P_380V_021,380,37000.000,50,4,71.50000,240.26292,0.91500,0.86000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,7.00000,2.30000,2.50000,0.90000,0.73000,0.91000,0.82000,37.000,50.000,200M/L,0.37350,14.000,31.000,225.000,69.000,1470.000,0.91500,0.86000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_2p2kW_4P_380V_022,380,2200.000,50,4,5.22000,14.90611,0.80000,0.80000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,5.80000,2.70000,2.50000,0.78000,0.57000,0.79000,0.71000,2.200,3.000,90S/L,0.00660,8.000,18.000,24.000,49.000,1410.000,0.80000,0.80000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_18p5kW_4P_380V_023,380,18500.000,50,4,38.70000,120.62180,0.89500,0.81000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,7.20000,2.60000,2.80000,0.88000,0.63000,0.89000,0.75000,18.500,25.000,160M/L*,0.11230,6.000,13.000,125.000,67.000,1465.000,0.89500,0.81000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_30p0kW_4P_380V_024,380,30000.000,50,4,60.50000,194.17167,0.90700,0.83000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,7.40000,2.80000,3.00000,0.90000,0.66000,0.90700,0.77000,30.000,40.000,180M/L*,0.20750,11.000,24.000,180.000,64.000,1475.000,0.90700,0.83000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,9,,
WEG_IE1_0p8kW_6P_380V_025,380,750.000,50,6,1.99000,7.87474,0.70000,0.76000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,4.20000,1.90000,2.00000,0.66000,0.53000,0.69000,0.66000,0.750,1.000,90S/L,0.00450,16.000,35.000,16.400,45.000,910.000,0.70000,0.76000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_1p1kW_6P_380V_026,380,1100.000,50,6,3.14000,11.37571,0.73000,0.73000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,4.80000,2.20000,2.10000,0.70000,0.53000,0.71000,0.66000,1.100,1.500,90S/L,0.00620,9.000,20.000,16.400,45.000,925.000,0.73000,0.73000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_7p5kW_6P_380V_027,380,7500.000,50,6,17.10000,73.45181,0.84700,0.79000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,6.20000,2.00000,2.70000,0.83500,0.57000,0.84700,0.70000,7.500,10.000,160M/L,0.10510,6.000,13.000,95.200,57.000,975.000,0.84700,0.79000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_9p2kW_6P_380V_028,380,9200.000,50,6,20.20000,90.61345,0.85600,0.81000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,6.10000,2.00000,2.60000,0.85000,0.60000,0.85500,0.73000,9.200,12.500,160M/L,0.12610,6.000,13.000,110.000,57.000,970.000,0.85600,0.81000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_11p0kW_6P_380V_029,380,11000.000,50,6,24.00000,107.87315,0.87000,0.80000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,6.40000,2.50000,2.80000,0.86500,0.60000,0.87000,0.73000,11.000,15.000,160M/L,0.15410,9.000,20.000,108.000,57.000,970.000,0.87000,0.80000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_15p0kW_6P_380V_030,380,15000.000,50,6,32.10000,146.11908,0.87700,0.81000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,8.40000,2.50000,3.70000,0.87000,0.61000,0.87700,0.73000,15.000,20.000,180M/L,0.29810,6.000,13.000,150.000,56.000,980.000,0.87700,0.81000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_18p5kW_6P_380V_031,380,18500.000,50,6,38.70000,180.44236,0.88600,0.82000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,7.00000,2.40000,2.70000,0.88000,0.66000,0.88600,0.77000,18.500,25.000,200M/L,0.33350,8.000,18.000,200.000,58.000,980.000,0.88600,0.82000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_22p0kW_6P_380V_032,380,22000.000,50,6,48.00000,214.76563,0.89200,0.78000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,7.80000,3.00000,3.20000,0.88000,0.60000,0.89200,0.72000,22.000,30.000,200M/L,0.40370,7.000,15.000,220.000,58.000,980.000,0.89200,0.78000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_0p4kW_8P_380V_033,380,370.000,50,8,1.80000,5.01120,0.53000,0.59000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,4.00000,1.80000,2.50000,0.45000,0.42000,0.51000,0.52000,0.370,0.500,90S/L,0.00390,15.000,33.000,15.800,44.000,705.000,0.53000,0.59000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_0p6kW_8P_380V_034,380,550.000,50,8,2.11000,7.78648,0.60000,0.66000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,3.30000,1.90000,2.00000,0.58000,0.43000,0.60000,0.56000,0.550,0.750,90S/L,0.00560,25.000,55.000,22.000,44.000,675.000,0.60000,0.66000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_4p0kW_8P_380V_035,380,4000.000,50,8,10.80000,52.36751,0.79200,0.71000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,5.20000,2.00000,2.90000,0.75000,0.48000,0.78500,0.62000,4.000,5.500,160M/L,0.09800,10.000,22.000,97.000,53.000,730.000,0.79200,0.71000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_5p5kW_8P_380V_036,380,5500.000,50,8,14.40000,71.98081,0.81400,0.71000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,5.50000,2.10000,3.00000,0.78000,0.48000,0.80500,0.62000,5.500,7.500,160M/L,0.11910,8.000,18.000,97.300,53.000,730.000,0.81400,0.71000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_7p5kW_8P_380V_037,380,7500.000,50,8,19.30000,98.06650,0.83100,0.71000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,5.70000,2.50000,3.20000,0.81500,0.49000,0.83100,0.62000,7.500,10.000,160M/L,0.14710,12.000,26.000,115.000,53.000,730.000,0.83100,0.71000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_9p2kW_8P_380V_038,380,9200.000,50,8,21.20000,119.64113,0.84500,0.78000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,7.00000,2.10000,2.90000,0.84000,0.56000,0.84500,0.70000,9.200,12.500,180M/L,0.23080,8.000,18.000,120.000,51.000,735.000,0.84500,0.78000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_11p0kW_8P_380V_039,380,11000.000,50,8,25.90000,143.17709,0.85000,0.76000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,7.40000,2.40000,3.10000,0.84000,0.55000,0.85000,0.68000,11.000,15.000,180M/L,0.29930,8.000,18.000,130.000,51.000,735.000,0.85000,0.76000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_15p0kW_8P_380V_040,380,15000.000,50,8,34.70000,196.13300,0.87500,0.75000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,6.00000,2.10000,2.30000,0.86500,0.56000,0.87500,0.68000,15.000,20.000,200M/L,0.36920,15.000,33.000,150.000,56.000,730.000,0.87500,0.75000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
WEG_IE1_0p2kW_10P_380V_041,380,180.000,50,10,1.05000,3.09890,0.48000,0.54000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_50HZ,2.70000,2.00000,2.20000,0.37000,0.39000,0.44000,0.47000,0.180,0.250,90S/L,0.00490,33.000,73.000,20.000,43.000,555.000,0.48000,0.54000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,10,,
